id,release_month_spa
9452,Mayo
1878,Mayo
9844,Mayo
40505,Mayo
14342,Mayo
9715,Mayo
26610,Marzo
20064,Junio
40961,Agosto
1965,Junio
312,Diciembre
6068,Junio
15037,Junio
50043,Junio
37636,Junio
17044,Septiembre
60951,Agosto
21334,Agosto
416437,Octubre
32284,Abril
51955,Septiembre
37410,Septiembre
47481,Junio
53765,Septiembre
10674,Junio
136134,Febrero
846,Junio
12655,Octubre
3050,Junio
1389,Junio
11020,Septiembre
20862,Enero
108548,Mayo
9464,Enero
95,Julio
944,Julio
35680,Julio
11551,Julio
473,Julio
102304,Julio
544,Julio
10513,Julio
28966,Agosto
65203,Febrero
143,Abril
42861,Febrero
33680,Mayo
56164,Febrero
12311,Noviembre
43277,Abril
43278,Octubre
34106,Agosto
43266,Octubre
27367,Junio
17661,Mayo
28580,Noviembre
887,Diciembre
33667,Noviembre
23383,Marzo
25430,Noviembre
27191,Enero
11426,Agosto
654,Junio
15919,Abril
1725,Octubre
5769,Octubre
874,Diciembre
10633,Agosto
17917,Septiembre
3116,Mayo
1051,Octubre
1366,Noviembre
12102,Diciembre
16619,Septiembre
9443,Mayo
11050,Noviembre
606,Diciembre
746,Octubre
380,Diciembre
403,Diciembre
11485,Agosto
466,Junio
13820,Febrero
15389,Agosto
13597,Junio
2108,Febrero
10014,Octubre
10072,Febrero
10131,Agosto
10160,Agosto
11284,Septiembre
4488,Mayo
9725,Mayo
9728,Agosto
9730,Abril
9731,Marzo
10225,Agosto
10281,Mayo
10283,Julio
948,Octubre
11281,Octubre
10676,Octubre
11357,Octubre
11361,Octubre
36599,Julio
39929,Noviembre
41828,Marzo
41769,Febrero
10585,Noviembre
11186,Noviembre
11187,Agosto
609,Junio
11133,Mayo
10306,Junio
9552,Diciembre
11586,Junio
11587,Agosto
941,Marzo
942,Julio
943,Mayo
927,Junio
928,Junio
9340,Junio
9342,Julio
38509,Enero
60033,Julio
12101,Abril
19,Enero
165,Noviembre
196,Mayo
551,Diciembre
16084,Diciembre
17984,Marzo
22328,Junio
32611,Diciembre
3170,Agosto
346,Abril
859,Diciembre
841,Diciembre
11051,Agosto
242,Diciembre
1411,Octubre
9769,Septiembre
9424,Julio
9835,Julio
857,Julio
17539,Julio
44322,Enero
22777,Junio
20173,Marzo
10957,Julio
9570,Diciembre
16249,Febrero
13962,Febrero
14612,Diciembre
19378,Junio
65157,Agosto
29228,Diciembre
19379,Julio
11164,Marzo
18887,Junio
40866,Marzo
24736,Marzo
10122,Julio
24816,Julio
9994,Julio
25445,Junio
12129,Junio
14140,Junio
10439,Julio
11158,Julio
9354,Junio
28736,Julio
34774,Diciembre
37969,Noviembre
9631,Julio
9820,Julio
14013,Julio
36606,Septiembre
96196,Julio
98505,Diciembre
1779,Septiembre
10849,Marzo
678,Noviembre
907,Diciembre
5961,Diciembre
47908,Diciembre
42121,Abril
2887,Septiembre
11974,Febrero
20348,Enero
26648,Abril
11911,Abril
793,Agosto
35144,Septiembre
9325,Octubre
43037,Enero
10340,Junio
10144,Noviembre
10414,Octubre
10437,Diciembre
15300,Abril
12230,Enero
13380,Noviembre
10693,Febrero
11335,Diciembre
11135,Noviembre
11319,Junio
14822,Marzo
15969,Diciembre
13155,Junio
10249,Junio
15943,Diciembre
10882,Enero
24808,Abril
19762,Enero
13850,Noviembre
2619,Marzo
65158,Octubre
53565,Noviembre
41841,Marzo
27332,Julio
97,Julio
10419,Marzo
11675,Agosto
2107,Febrero
6471,Diciembre
9442,Mayo
11591,Junio
13697,Diciembre
19158,Octubre
227,Marzo
87,Mayo
123,Noviembre
9314,Octubre
11336,Octubre
9980,Julio
10657,Agosto
10489,Agosto
10823,Marzo
11497,Noviembre
2907,Noviembre
9454,Julio
8688,Agosto
118452,Agosto
16155,Agosto
48894,Abril
23954,Septiembre
12761,Octubre
396,Junio
14367,Julio
11814,Agosto
16081,Diciembre
18331,Junio
15171,Marzo
11837,Octubre
11704,Junio
11639,Diciembre
4978,Noviembre
10380,Noviembre
11976,Julio
15144,Mayo
11522,Febrero
11557,Junio
13853,Enero
11415,Febrero
37530,Mayo
8393,Septiembre
11937,Julio
21661,Agosto
9320,Agosto
33644,Agosto
14662,Agosto
125124,Octubre
115872,Octubre
39930,Octubre
10692,Septiembre
805,Junio
34584,Abril
34636,Octubre
2182,Octubre
28070,Julio
77469,Febrero
10278,Agosto
36647,Agosto
17915,Agosto
14557,Agosto
9417,Agosto
41469,Agosto
19381,Agosto
34637,Septiembre
4011,Febrero
161795,Abril
1580,Agosto
5854,Abril
573,Mayo
2370,Diciembre
5780,Julio
506,Julio
22527,Diciembre
574,Junio
11219,Octubre
30159,Febrero
845,Junio
1978,Febrero
3682,Agosto
51942,Agosto
46702,Agosto
54795,Noviembre
46748,Diciembre
847,Mayo
117,Junio
14577,Junio
37498,Septiembre
38621,Septiembre
59138,Septiembre
28047,Septiembre
4175,Septiembre
31667,Diciembre
13321,Enero
21734,Enero
31997,Abril
24197,Enero
11462,Noviembre
31995,Mayo
940,Julio
2762,Noviembre
12684,Diciembre
2761,Junio
8208,Noviembre
52907,Enero
15007,Julio
36049,Diciembre
52748,Febrero
75793,Febrero
47695,Junio
31930,Julio
20213,Enero
543,Junio
36054,Agosto
143750,Junio
52782,Octubre
36055,Marzo
36056,Octubre
2760,Febrero
64398,Noviembre
10220,Septiembre
431,Septiembre
31641,Julio
223318,Septiembre
69848,Agosto
22796,Septiembre
22256,Septiembre
37550,Diciembre
37916,Diciembre
21873,Julio
21500,Julio
84116,Agosto
12626,Diciembre
37818,Mayo
3525,Diciembre
129628,Marzo
2321,Agosto
2028,Abril
16384,Agosto
91217,Febrero
77314,Diciembre
10699,Octubre
11597,Diciembre
218624,Octubre
47947,Julio
48311,Marzo
44772,Noviembre
14347,Febrero
41090,Diciembre
18282,Agosto
18169,Julio
11082,Abril
5971,Diciembre
11933,Febrero
20096,Octubre
30815,Abril
881,Diciembre
4478,Abril
22318,Septiembre
53113,Septiembre
2109,Septiembre
122289,Mayo
24746,Septiembre
72987,Septiembre
193103,Junio
8195,Septiembre
9877,Septiembre
26618,Septiembre
21132,Septiembre
11855,Septiembre
24016,Octubre
14785,Septiembre
14794,Diciembre
3486,Agosto
11071,Junio
1091,Junio
10403,Abril
11337,Septiembre
162,Diciembre
25723,Abril
73351,Septiembre
8916,Octubre
28134,Mayo
9429,Octubre
12159,Octubre
27791,Octubre
43106,Febrero
30197,Noviembre
10156,Junio
10377,Marzo
3121,Junio
4975,Septiembre
37532,Octubre
9713,Octubre
134368,Octubre
85837,Agosto
1039,Junio
9821,Octubre
4437,Diciembre
1890,Septiembre
1955,Octubre
39437,Octubre
11932,Octubre
6435,Octubre
108316,Octubre
10683,Octubre
63709,Octubre
9445,Octubre
2657,Septiembre
9425,Octubre
32326,Octubre
637,Diciembre
8675,Septiembre
125762,Diciembre
20701,Mayo
9945,Abril
73,Octubre
18603,Junio
46889,Octubre
12888,Noviembre
3033,Enero
9882,Noviembre
10663,Noviembre
4518,Septiembre
1808,Octubre
3600,Noviembre
17037,Noviembre
297,Noviembre
5332,Septiembre
21589,Octubre
8336,Agosto
11893,Noviembre
123056,Enero
12223,Febrero
32081,Junio
14924,Noviembre
10002,Junio
41817,Febrero
19426,Octubre
12560,Septiembre
9798,Noviembre
14444,Noviembre
9487,Noviembre
9466,Septiembre
666,Enero
2042,Noviembre
10162,Septiembre
309,Mayo
692,Marzo
24018,Enero
1678,Noviembre
39256,Diciembre
1680,Agosto
244,Abril
10730,Septiembre
31947,Noviembre
8130,Marzo
11532,Junio
9749,Mayo
14628,Marzo
9626,Abril
13698,Marzo
10466,Marzo
707,Mayo
11954,Junio
9336,Marzo
10157,Marzo
12118,Marzo
10587,Abril
11825,Marzo
11895,Marzo
9447,Noviembre
12257,Noviembre
37536,Noviembre
10029,Septiembre
27104,Octubre
11252,Diciembre
8545,Noviembre
10223,Diciembre
9745,Diciembre
200,Diciembre
9837,Diciembre
11545,Septiembre
1934,Diciembre
110643,Diciembre
11881,Mayo
13764,Octubre
24951,Noviembre
8879,Junio
1369,Mayo
1368,Octubre
1370,Mayo
10303,Diciembre
9326,Marzo
10328,Junio
11285,Septiembre
1367,Junio
1371,Mayo
1374,Noviembre
1375,Octubre
15196,Diciembre
11904,Diciembre
215875,Abril
15596,Junio
13818,Julio
29968,Julio
44326,Agosto
1885,Junio
8856,Junio
10495,Junio
5825,Diciembre
9489,Diciembre
16885,Mayo
76857,Enero
8741,Diciembre
9276,Diciembre
9822,Diciembre
39314,Julio
10312,Diciembre
9441,Diciembre
9422,Marzo
125582,Diciembre
24525,Diciembre
10368,Marzo
11365,Septiembre
140897,Diciembre
31662,Agosto
36136,Diciembre
1363,Diciembre
46992,Diciembre
825,Diciembre
22913,Agosto
15556,Enero
28902,Enero
14709,Enero
9423,Enero
14443,Agosto
10658,Agosto
6917,Abril
40729,Mayo
24086,Agosto
11815,Julio
9426,Agosto
10344,Febrero
15698,Junio
2620,Agosto
30497,Octubre
16337,Agosto
25018,Enero
16780,Enero
12151,Junio
25438,Octubre
33278,Octubre
274253,Junio
192,Septiembre
10945,Octubre
10013,Octubre
9671,Septiembre
9396,Mayo
11038,Octubre
12278,Octubre
11873,Octubre
18588,Noviembre
10015,Diciembre
12715,Noviembre
8388,Diciembre
45712,Enero
6187,Septiembre
8129,Mayo
1618,Octubre
10722,Octubre
296543,Enero
10314,Enero
125548,Enero
47139,Octubre
11167,Abril
170187,Septiembre
2112,Febrero
16172,Febrero
111794,Enero
9524,Diciembre
20595,Octubre
16306,Mayo
11622,Febrero
10207,Febrero
9849,Febrero
82865,Mayo
18892,Enero
13466,Febrero
1542,Febrero
43978,Enero
15256,Febrero
8224,Febrero
18417,Febrero
12479,Febrero
15031,Febrero
15209,Enero
26425,Febrero
1847,Marzo
42113,Abril
8913,Abril
10906,Agosto
25748,Enero
25749,Septiembre
8769,Diciembre
14742,Julio
15856,Febrero
10671,Marzo
27932,Octubre
7227,Marzo
10670,Junio
5919,Diciembre
33518,Julio
40160,Octubre
2362,Octubre
10803,Junio
871,Febrero
1685,Mayo
1705,Junio
1688,Junio
1687,Mayo
166680,Septiembre
11123,Noviembre
29723,Agosto
31638,Mayo
113286,Diciembre
9535,Marzo
9455,Marzo
796,Marzo
100,Marzo
47501,Septiembre
77936,Noviembre
84586,Junio
30943,Marzo
107946,Enero
7341,Marzo
10350,Marzo
11772,Septiembre
9540,Septiembre
31503,Agosto
11773,Noviembre
30202,Enero
22345,Marzo
53685,Agosto
1567,Mayo
1641,Marzo
47288,Marzo
10212,Marzo
10354,Marzo
11526,Julio
8583,Febrero
123728,Abril
16520,Junio
16508,Marzo
11374,Marzo
16379,Marzo
125123,Junio
28029,Enero
603,Marzo
4951,Marzo
65749,Febrero
8970,Abril
9840,Septiembre
186705,Noviembre
30950,Agosto
70687,Junio
11660,Septiembre
9430,Abril
11355,Abril
18764,Enero
9465,Enero
27455,Abril
1414,Septiembre
49981,Mayo
6522,Abril
114719,Abril
10209,Noviembre
25512,Abril
143299,Abril
22826,Octubre
1902,Diciembre
445590,Mayo
6396,Septiembre
39964,Abril
12596,Abril
9451,Abril
1946,Abril
89522,Marzo
42230,Agosto
139445,Mayo
74140,Abril
1844,Abril
6552,Abril
24584,Agosto
213985,Abril
25471,Diciembre
4154,Abril
28519,Abril
3309,Septiembre
18462,Noviembre
28941,Marzo
18252,Agosto
8592,Junio
564,Abril
13852,Abril
140519,Mayo
25232,Mayo
33194,Febrero
10210,Abril
53862,Mayo
17962,Septiembre
9460,Noviembre
4927,Mayo
122190,Mayo
1893,Mayo
31342,Mayo
44297,Septiembre
95627,Agosto
8785,Febrero
15849,Diciembre
18990,Septiembre
29242,Diciembre
29243,Julio
31498,Septiembre
29239,Octubre
15660,Septiembre
1924,Diciembre
8536,Diciembre
9531,Junio
11411,Julio
138,Febrero
30793,Diciembre
3103,Diciembre
3035,Noviembre
3077,Enero
3074,Marzo
3076,Marzo
3079,Mayo
32023,Octubre
13666,Diciembre
29794,Agosto
9077,Diciembre
36685,Agosto
43391,Enero
30168,Diciembre
10785,Abril
19483,Mayo
8974,Agosto
29959,Julio
11549,Febrero
18158,Julio
27625,Julio
41516,Diciembre
17918,Febrero
37305,Mayo
18784,Marzo
509,Mayo
1090,Abril
24858,Enero
15059,Abril
55912,Noviembre
12117,Junio
11779,Febrero
41730,Junio
84198,Marzo
100568,Octubre
13533,Junio
62676,Junio
817,Junio
265966,Junio
91598,Mayo
14283,Septiembre
37135,Junio
2275,Junio
68426,Enero
24137,Abril
10376,Octubre
104,Agosto
15800,Octubre
9032,Junio
13821,Mayo
9421,Abril
55955,Octubre
67067,Mayo
6488,Agosto
9473,Junio
8487,Junio
10279,Julio
125263,Abril
2767,Octubre
78568,Septiembre
2105,Julio
1073,Marzo
10239,Septiembre
10208,Julio
2667,Julio
48958,Agosto
345,Julio
9825,Julio
16158,Julio
133575,Julio
620,Junio
2978,Junio
10490,Julio
11618,Julio
332,Julio
1812,Julio
8914,Julio
9824,Agosto
4806,Julio
33430,Julio
247,Mayo
10056,Septiembre
967,Octubre
802,Junio
3175,Diciembre
147,Mayo
1628,Enero
21185,Agosto
11120,Noviembre
10136,Diciembre
32060,Enero
48686,Enero
48259,Diciembre
873,Diciembre
48660,Enero
26789,Diciembre
3934,Abril
108312,Diciembre
198469,Diciembre
11416,Septiembre
10776,Diciembre
24452,Septiembre
9710,Diciembre
31924,Diciembre
30890,Enero
24081,Febrero
20242,Enero
39074,Enero
66194,Abril
2115,Febrero
23599,Enero
3526,Diciembre
41166,Septiembre
16406,Agosto
197239,Octubre
10386,Agosto
745,Agosto
913,Agosto
912,Junio
12229,Julio
67323,Septiembre
91076,Mayo
89861,Junio
19457,Abril
11353,Agosto
17707,Agosto
9781,Agosto
102489,Octubre
18212,Febrero
13817,Agosto
126996,Agosto
38715,Enero
48781,Octubre
12185,Junio
29056,Enero
26857,Julio
28501,Agosto
29030,Noviembre
25319,Junio
29074,Julio
24103,Julio
10552,Abril
9267,Septiembre
10766,Junio
10768,Marzo
813,Julio
2665,Diciembre
9406,Diciembre
11418,Julio
11153,Julio
14170,Junio
2280,Junio
11077,Julio
28597,Julio
22611,Julio
39780,Diciembre
10396,Diciembre
9944,Diciembre
850,Noviembre
10154,Agosto
10342,Agosto
10366,Agosto
9349,Julio
15122,Septiembre
10494,Julio
126152,Septiembre
22314,Agosto
51679,Enero
35813,Agosto
11037,Enero
11955,Noviembre
2038,Enero
28737,Enero
11963,Septiembre
141489,Septiembre
53761,Noviembre
9096,Febrero
91893,Octubre
113273,Enero
103793,Noviembre
1911,Agosto
2900,Agosto
17709,Agosto
37718,Agosto
47144,Agosto
104896,Agosto
30964,Junio
52366,Febrero
6373,Mayo
2162,Septiembre
14578,Agosto
40694,Agosto
4338,Septiembre
49184,Septiembre
10307,Septiembre
11601,Septiembre
18621,Abril
1075,Junio
21719,Febrero
40879,Septiembre
47951,Junio
43832,Mayo
47697,Noviembre
49792,Febrero
77064,Enero
26522,Septiembre
23761,Noviembre
24097,Septiembre
42114,Septiembre
28295,Julio
12105,Julio
14,Septiembre
24128,Noviembre
11001,Septiembre
10390,Septiembre
9453,Enero
704,Julio
35122,Enero
142132,Septiembre
24153,Mayo
11797,Agosto
18086,Abril
124475,Noviembre
17887,Mayo
10669,Julio
11527,Abril
42848,Septiembre
40867,Agosto
1049,Febrero
28032,Marzo
11326,Marzo
28377,Agosto
10975,Febrero
10974,Agosto
10398,Septiembre
2290,Septiembre
24071,Septiembre
62994,Septiembre
60994,Septiembre
16112,Octubre
32305,Enero
14429,Octubre
15198,Octubre
6415,Septiembre
24066,Diciembre
21430,Septiembre
10381,Enero
171982,Octubre
42486,Julio
60285,Octubre
5622,Octubre
10349,Abril
42518,Noviembre
29787,Julio
9638,Marzo
10576,Junio
12662,Junio
61369,Octubre
11712,Enero
12618,Octubre
13824,Octubre
226,Septiembre
288772,Octubre
55107,Noviembre
69851,Octubre
10388,Mayo
17198,Septiembre
44857,Octubre
9346,Agosto
861,Junio
14412,Agosto
9377,Junio
11541,Diciembre
2457,Marzo
11901,Abril
4929,Julio
85325,Septiembre
11230,Octubre
8416,Octubre
11054,Febrero
851,Noviembre
24453,Octubre
18254,Diciembre
56235,Junio
20123,Diciembre
16642,Septiembre
2593,Octubre
42020,Marzo
3086,Febrero
16305,Noviembre
32255,Noviembre
48797,Septiembre
19997,Enero
3767,Febrero
17352,Marzo
535,Abril
2731,Abril
1654,Junio
31043,Marzo
14831,Julio
658,Septiembre
657,Octubre
646,Octubre
5689,Julio
391,Septiembre
8052,Febrero
772,Noviembre
65448,Diciembre
65452,Abril
31650,Octubre
73575,Mayo
302579,Octubre
550,Octubre
97537,Septiembre
12220,Octubre
1610,Abril
53151,Octubre
42881,Septiembre
29064,Octubre
404,Octubre
42196,Septiembre
36819,Julio
42726,Enero
9343,Marzo
16858,Diciembre
42006,Enero
11562,Octubre
10496,Octubre
16162,Octubre
8649,Octubre
31306,Octubre
10563,Octubre
14484,Octubre
214735,Octubre
94857,Agosto
32043,Abril
15247,Marzo
29251,Julio
5548,Julio
5549,Junio
856,Junio
38772,Septiembre
699,Junio
709,Julio
253,Julio
13511,Octubre
660,Diciembre
46798,Octubre
11377,Octubre
26149,Octubre
492,Septiembre
108346,Octubre
98480,Octubre
128,Julio
46286,Octubre
8672,Mayo
8056,Septiembre
2020,Noviembre
9481,Noviembre
9008,Octubre
14242,Noviembre
16129,Octubre
104103,Septiembre
11489,Mayo
28145,Diciembre
51371,Septiembre
18111,Octubre
31361,Mayo
11223,Enero
16281,Noviembre
16288,Mayo
1694,Octubre
476,Septiembre
37094,Febrero
13555,Marzo
961,Diciembre
73969,Octubre
24831,Agosto
64963,Enero
85160,Agosto
25560,Marzo
21610,Marzo
11878,Abril
11510,Septiembre
11234,Agosto
957,Junio
11886,Noviembre
37853,Julio
62204,Diciembre
11040,Diciembre
21849,Octubre
1621,Junio
14035,Junio
40771,Julio
40772,Octubre
40773,Marzo
11498,Agosto
11790,Septiembre
29371,Junio
276635,Diciembre
47941,Julio
29048,Octubre
19052,Noviembre
21349,Noviembre
1832,Noviembre
10047,Octubre
10228,Julio
47692,Noviembre
18561,Noviembre
144953,Enero
37426,Septiembre
51787,Enero
11663,Agosto
13485,Agosto
9289,Septiembre
9264,Mayo
18222,Enero
124853,Abril
11165,Enero
4203,Marzo
24226,Diciembre
88875,Diciembre
11379,Agosto
29154,Marzo
2039,Diciembre
77915,Junio
11943,Septiembre
11481,Junio
2690,Junio
20565,Julio
27141,Noviembre
10399,Noviembre
90762,Noviembre
2668,Noviembre
36643,Noviembre
99,Abril
159569,Octubre
77010,Octubre
25898,Diciembre
9647,Noviembre
11787,Octubre
5156,Noviembre
24276,Agosto
11953,Abril
44662,Noviembre
29005,Junio
26371,Septiembre
596,Marzo
52470,Octubre
20334,Enero
11393,Mayo
31121,Marzo
293,Octubre
10998,Septiembre
12235,Octubre
36094,Febrero
9013,Julio
11005,Diciembre
59820,Agosto
2924,Mayo
177,Septiembre
38557,Diciembre
42087,Septiembre
13681,Septiembre
34760,Septiembre
9946,Noviembre
863,Octubre
31582,Noviembre
125520,Septiembre
22267,Noviembre
55123,Noviembre
5486,Agosto
10411,Diciembre
41462,Octubre
1718,Diciembre
28604,Enero
15506,Noviembre
20024,Diciembre
78256,Febrero
13787,Septiembre
54933,Septiembre
9684,Diciembre
9586,Diciembre
41638,Agosto
70801,Mayo
33015,Noviembre
777,Junio
21887,Octubre
5652,Agosto
19664,Julio
32331,Agosto
76083,Agosto
32628,Septiembre
32669,Agosto
18161,Noviembre
31681,Diciembre
33666,Junio
32274,Diciembre
10402,Diciembre
497,Diciembre
1715,Diciembre
35118,Diciembre
42739,Junio
26162,Enero
25188,Octubre
15515,Diciembre
75888,Abril
1439,Diciembre
2277,Diciembre
10137,Diciembre
10387,Octubre
49948,Diciembre
334,Diciembre
30237,Diciembre
50116,Septiembre
46435,Septiembre
94260,Septiembre
22213,Abril
47070,Mayo
36492,Octubre
624,Mayo
26578,Enero
415072,Abril
43103,Enero
43194,Octubre
9563,Diciembre
1850,Diciembre
926,Diciembre
1213,Diciembre
10471,Enero
10400,Septiembre
10397,Diciembre
20761,Diciembre
12524,Diciembre
28216,Diciembre
36773,Septiembre
30814,Enero
10219,Diciembre
3558,Diciembre
104878,Septiembre
41276,Enero
17908,Enero
10384,Enero
125317,Septiembre
48233,Septiembre
10236,Octubre
71067,Noviembre
632,Mayo
11851,Junio
5924,Diciembre
33734,Octubre
14886,Diciembre
26617,Septiembre
11900,Septiembre
10493,Abril
16241,Octubre
27632,Agosto
22160,Marzo
4460,Agosto
9644,Febrero
43455,Agosto
13342,Agosto
35119,Noviembre
21256,Diciembre
14919,Diciembre
14040,Agosto
75641,Diciembre
17343,Julio
22692,Abril
47620,Abril
2990,Septiembre
38775,Agosto
10831,Octubre
21193,Marzo
33078,Octubre
16672,Febrero
10472,Enero
123277,Febrero
79474,Noviembre
97805,Enero
53714,Noviembre
21489,Octubre
51392,Septiembre
32600,Marzo
110479,Diciembre
299121,Octubre
13005,Abril
65134,Enero
121738,Diciembre
18681,Septiembre
75531,Enero
20468,Enero
14521,Agosto
46835,Enero
10406,Mayo
14741,Noviembre
32015,Septiembre
1883,Noviembre
2005,Mayo
6279,Diciembre
11087,Enero
7305,Enero
24735,Agosto
9475,Diciembre
8872,Febrero
8873,Diciembre
11287,Julio
9869,Junio
619,Noviembre
9374,Julio
11259,Mayo
8293,Marzo
11068,Septiembre
1923,Junio
10158,Marzo
10206,Julio
11782,Abril
10086,Mayo
9367,Septiembre
9876,Febrero
10326,Diciembre
16562,Marzo
9609,Septiembre
12143,Septiembre
4234,Febrero
9605,Agosto
8374,Enero
29076,Febrero
80471,Enero
49477,Junio
121940,Febrero
28156,Marzo
113096,Septiembre
106837,Octubre
24349,Diciembre
27841,Junio
1907,Febrero
15489,Febrero
15655,Febrero
68546,Enero
36210,Septiembre
279444,Diciembre
77908,Febrero
22342,Febrero
96484,Febrero
30062,Diciembre
62463,Septiembre
25934,Junio
101383,Junio
14181,Febrero
10385,Febrero
2787,Febrero
2069,Febrero
61416,Septiembre
79515,Marzo
14839,Febrero
42186,Noviembre
28978,Enero
901,Enero
25010,Diciembre
36208,Abril
10098,Enero
18264,Agosto
291861,Mayo
33374,Octubre
43368,Febrero
127602,Marzo
2155,Febrero
11004,Febrero
25212,Marzo
36048,Enero
139,Marzo
210307,Marzo
47816,Marzo
20682,Septiembre
25166,Marzo
1831,Marzo
10416,Marzo
14271,Octubre
4816,Septiembre
19958,Enero
28569,Octubre
2193,Marzo
64871,Noviembre
54575,Septiembre
11016,Julio
23020,Enero
54195,Mayo
139058,Diciembre
20423,Enero
10839,Enero
36489,Mayo
24481,Diciembre
11296,Diciembre
61651,Marzo
28172,Junio
57855,Octubre
28180,Octubre
14280,Octubre
72086,Enero
149687,Julio
29478,Mayo
28177,Marzo
64166,Noviembre
73642,Diciembre
2067,Marzo
622,Agosto
110666,Marzo
28463,Septiembre
12186,Marzo
20283,Mayo
5693,Noviembre
287,Junio
968,Agosto
838,Agosto
16958,Mayo
3114,Marzo
31938,Mayo
12501,Septiembre
22650,Marzo
31618,Agosto
42232,Diciembre
15873,Junio
26928,Marzo
68427,Septiembre
25392,Junio
67455,Julio
22178,Abril
48213,Enero
35412,Diciembre
43463,Septiembre
59939,Noviembre
159727,Agosto
244151,Julio
8333,Octubre
19259,Agosto
820,Diciembre
11718,Febrero
8989,Junio
32031,Enero
58048,Agosto
26827,Agosto
11157,Diciembre
28370,Noviembre
918,Marzo
61178,Agosto
11176,Mayo
14900,Junio
11899,Julio
36536,Agosto
18890,Noviembre
19736,Marzo
123047,Septiembre
24575,Enero
16535,Abril
10971,Diciembre
23928,Abril
31336,Mayo
462,Marzo
9532,Marzo
117259,Octubre
78231,Septiembre
2383,Octubre
25503,Marzo
53879,Agosto
1396,Marzo
11570,Septiembre
1541,Mayo
150043,Julio
17443,Octubre
8469,Julio
27995,Agosto
36739,Febrero
925,Junio
41823,Agosto
1713,Junio
26170,Octubre
30547,Julio
54825,Julio
13939,Julio
14373,Febrero
24873,Noviembre
26263,Junio
34746,Enero
996,Abril
9079,Junio
1496,Octubre
1498,Marzo
1497,Marzo
1499,Marzo
1880,Agosto
33762,Abril
103960,Agosto
11690,Febrero
29143,Agosto
35292,Septiembre
36652,Agosto
801,Diciembre
104301,Noviembre
11520,Diciembre
1879,Diciembre
2085,Marzo
13539,Marzo
16222,Marzo
109479,Septiembre
17078,Febrero
37722,Marzo
75892,Septiembre
33516,Noviembre
99008,Mayo
9960,Agosto
3082,Febrero
49338,Abril
2102,Julio
52961,Octubre
12187,Agosto
24748,Mayo
990,Septiembre
1908,Junio
9764,Agosto
840,Noviembre
39890,Septiembre
42237,Enero
26689,Enero
25673,Junio
2291,Noviembre
13531,Septiembre
16620,Julio
526,Marzo
13346,Marzo
243,Marzo
10501,Marzo
11478,Marzo
96167,Enero
24212,Mayo
6644,Diciembre
41038,Agosto
879,Diciembre
32613,Septiembre
39406,Enero
85689,Septiembre
31624,Enero
17529,Junio
40841,Marzo
118098,Octubre
1793,Marzo
11327,Septiembre
1700,Noviembre
54087,Septiembre
34322,Diciembre
