id,title,release_year,vote_average,vote_count
19042,All Dogs Go to Heaven 2,1996,5.0,50.0
38884,Land and Freedom,1995,7.0,53.0
47449,Denise Calls Up,1995,6.6,5.0
36259,Theodore Rex,1995,3.6,17.0
41852,A Family Thing,1996,5.6,14.0
40926,Frisk,1996,3.0,3.0
9099,Sgt. Bilko,1996,5.5,96.0
2021,Jack & Sarah,1995,5.1,10.0
61752,Girl 6,1996,5.7,17.0
10988,Diabolique,1996,5.4,74.0
11479,"Little Indian, Big City",1994,6.0,145.0
398959,Roula,1995,5.0,1.0
287305,Peanuts – Die Bank zahlt alles,1996,4.0,1.0
339428,Happy Weekend,1996,0.0,0.0
12652,Nelly and Monsieur Arnaud,1996,7.1,16.0
10684,Courage Under Fire,1996,6.2,240.0
954,Mission: Impossible,1996,6.7,2677.0
68445,Cold Fever,1995,7.7,6.0
18989,Moll Flanders,1996,6.2,19.0
10801,The Superwife,1996,5.3,7.0
54285,"301, 302",1995,6.2,10.0
8840,DragonHeart,1996,6.4,553.0
278978,Und keiner weint mir nach,1996,0.0,0.0
124625,My Mother's Courage,1995,0.0,0.0
11107,Eddie,1996,5.4,46.0
16417,Yankee Zulu,1993,6.0,4.0
70934,Billy's Holiday,1995,0.0,0.0
10363,Purple Noon,1960,7.3,73.0
161070,August,1996,5.3,3.0
10539,James and the Giant Peach,1996,6.2,375.0
10543,Fear,1996,6.1,157.0
18414,Kids in the Hall: Brain Candy,1996,5.9,26.0
47502,Faithful,1996,4.8,4.0
11902,Underground,1995,7.5,143.0
27098,All Things Fair,1995,6.1,23.0
25087,Bloodsport II,1996,5.2,23.0
5801,Pather Panchali,1955,7.9,63.0
896,The World of Apu,1959,8.2,40.0
3065,Mystery Science Theater 3000: The Movie,1996,7.0,71.0
318177,Tarantella,1996,0.0,0.0
2300,Space Jam,1996,6.5,1335.0
8069,Barbarella,1968,5.7,149.0
288173,Hostile Intentions,1995,8.0,1.0
187851,They Bite,1996,5.5,1.0
27768,Some Folks Call It a Sling Blade,1994,7.5,8.0
221917,The Run of the Country,1995,8.0,2.0
8072,Alphaville,1965,6.8,100.0
35797,Coup de Torchon,1981,6.8,21.0
88030,Tigrero: A Film That Was Never Made,1994,7.5,4.0
185191,The Eye of Vichy,1993,0.0,0.0
83857,Windows,1980,5.8,9.0
33245,It's My Party,1996,6.2,9.0
124460,Country Life,1994,8.0,1.0
27281,Operation Dumbo Drop,1995,4.7,37.0
40001,Mrs. Winterbourne,1996,5.5,26.0
29621,Solo,1996,3.9,18.0
117730,Under The Domim Tree,1994,6.5,2.0
20762,The Substitute,1996,5.8,60.0
37144,True Crime,1996,5.1,7.0
48260,Butterfly Kiss,1995,7.4,5.0
12656,Feeling Minnesota,1996,5.5,29.0
38867,Delta of Venus,1995,3.3,5.0
277270,To Cross the Rubicon,1991,0.0,0.0
25969,Angus,1995,6.8,24.0
44103,Priest Daens,1992,6.7,15.0
753,Faces,1968,7.1,36.0
43634,Boys,1996,5.3,11.0
9103,The Quest,1996,5.3,126.0
90214,Cosi,1996,7.1,9.0
29649,Sunset Park,1996,5.1,7.0
10990,Mulholland Falls,1996,6.2,73.0
8866,The Truth About Cats & Dogs,1996,5.7,86.0
12233,Oliver & Company,1988,6.5,372.0
23449,Celtic Pride,1996,4.9,35.0
36355,Flipper,1996,5.3,85.0
37667,Captives,1994,6.0,10.0
90148,Of Love and Shadows,1994,4.4,11.0
922,Dead Man,1995,7.2,397.0
11876,The Horseman on the Roof,1995,6.7,25.0
52633,Switchblade Sisters,1975,6.6,27.0
62364,Mouth to Mouth,1995,5.5,5.0
11687,The Visitors,1993,7.1,433.0
9304,Multiplicity,1996,5.5,158.0
73183,"The Haunted World of Edward D. Wood, Jr.",1996,10.0,1.0
131232,Two Friends,2002,0.0,0.0
9100,The Craft,1996,6.3,388.0
20759,The Great White Hype,1996,5.1,29.0
46063,Last Dance,1996,5.6,9.0
32513,Cold Comfort Farm,1995,7.0,21.0
40651,"Institute Benjamenta, or This Dream People Call Human Life",1995,7.7,11.0
36915,Heaven's Prisoners,1996,5.0,17.0
40507,Original Gangstas,1996,5.5,5.0
9802,The Rock,1996,6.9,1474.0
25697,Getting Away with Murder,1996,5.5,6.0
21588,Cemetery Man,1994,7.0,105.0
664,Twister,1996,6.1,966.0
11867,Barb Wire,1996,3.9,117.0
47119,Le Garçu,1995,5.0,1.0
314352,Honeymoon,1996,0.0,0.0
9323,Ghost in the Shell,1995,7.8,854.0
10280,Thinner,1996,5.5,125.0
10535,Spy Hard,1996,4.9,148.0
124613,Brothers in Trouble,1995,0.0,0.0
532,A Close Shave,1995,7.5,223.0
26744,Force of Evil,1948,6.6,33.0
16299,The Stupids,1996,4.2,22.0
10547,The Arrival,1996,6.1,200.0
245268,The Man from Down Under,1943,0.0,0.0
935,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,1964,8.0,1472.0
55613,Careful,1992,7.8,4.0
41007,A Month by the Lake,1995,7.2,7.0
35645,Gold Diggers: The Secret of Bear Mountain,1995,5.8,20.0
110465,Kim,1950,7.0,5.0
255546,Carmen Miranda: Bananas Is My Business,1995,10.0,1.0
40751,Ashes of Time,1994,7.1,73.0
275096,The Jar,1994,8.0,3.0
85778,Maya Lin: A Strong Clear Vision,1995,0.0,0.0
11101,Stalingrad,1993,7.4,116.0
9826,The Phantom,1996,4.7,138.0
9879,Striptease,1996,4.4,210.0
63564,The Last of the High Kings,1996,5.7,15.0
22621,Heavy,1995,7.7,11.0
7095,Jack,1996,5.9,340.0
26890,I Shot Andy Warhol,1996,6.1,32.0
46732,The Grass Harp,1995,6.1,4.0
124633,Someone Else's America,1995,0.0,0.0
202425,Life is Rosy,1987,6.5,2.0
196940,Quartier Mozart,1992,5.0,1.0
77771,Touki Bouki,1973,7.3,10.0
181083,God's Gift,1982,5.0,1.0
41225,Spirits of the Dead,1968,5.5,24.0
188589,Babyfever,1994,0.0,0.0
87190,Pharaoh's  Army,1995,6.3,5.0
627,Trainspotting,1996,7.8,2737.0
32872,Til There Was You,1997,3.9,4.0
602,Independence Day,1996,6.7,3334.0
14553,Stealing Beauty,1996,6.6,99.0
9566,The Fan,1996,5.7,202.0
10545,The Hunchback of Notre Dame,1996,6.8,1182.0
9894,The Cable Guy,1996,5.7,603.0
11543,Kingpin,1996,6.7,248.0
9268,Eraser,1996,5.6,553.0
52059,The Gate of Heavenly Peace,1995,6.7,3.0
9327,The Nutty Professor,1996,5.4,717.0
123763,"I, the Worst of All",1990,6.8,3.0
81949,An Unforgettable Summer,1994,7.2,6.0
42005,A Hungarian Fairy Tale,1987,0.0,0.0
124306,My Life and Times With Antonin Artaud,1993,8.0,1.0
183955,Midnight Dancers,1994,7.0,1.0
44535,Somebody to Love,1994,5.1,2.0
44495,A Very Natural Thing,1974,6.3,3.0
78285,The Old Lady Who Walked in the Sea,1991,0.0,0.0
11228,Daylight,1996,5.8,385.0
10779,The Frighteners,1996,6.7,413.0
26748,Lone Star,1996,6.9,79.0
38223,Harriet the Spy,1996,5.7,47.0
9294,Phenomenon,1996,6.2,328.0
49963,Walking and Talking,1996,6.6,8.0
11363,She's the One,1996,5.7,71.0
1645,A Time to Kill,1996,7.0,522.0
31546,American Buffalo,1996,6.2,9.0
77056,Rendezvous in Paris,1995,6.5,4.0
36344,Alaska,1996,5.2,32.0
18550,Fled,1996,5.2,49.0
11511,Kazaam,1996,3.6,60.0
172198,Magic Hunter,1994,6.0,1.0
34170,Larger Than Life,1996,5.4,35.0
281085,A Boy Called Hate,1996,6.0,2.0
109478,Power 98,1996,4.0,1.0
124645,Two Deaths,1995,7.0,2.0
12606,A Very Brady Sequel,1996,5.8,42.0
69895,Stefano Quantestorie,1993,6.0,1.0
35206,Death in the Garden,1956,7.4,8.0
151489,Hedd Wyn,1992,6.5,2.0
4837,La Collectionneuse,1967,6.5,25.0
12632,Kaspar Hauser,1993,6.3,4.0
9098,Regular Guys,1996,5.2,9.0
282919,Diebinnen,1996,4.0,1.0
124614,The Convent,1995,6.5,6.0
18975,The Adventures of Pinocchio,1996,5.0,55.0
11962,Joe's Apartment,1996,5.0,87.0
2925,The First Wives Club,1996,6.5,172.0
28628,Stonewall,1995,7.2,10.0
3595,Ransom,1996,6.4,482.0
9308,High School High,1996,5.4,51.0
92381,Phat Beach,1996,5.4,8.0
18555,Foxfire,1996,6.3,30.0
12123,Chain Reaction,1996,5.3,291.0
10830,Matilda,1996,6.9,892.0
3573,Emma,1996,6.7,152.0
10546,The Crow: City of Angels,1996,5.2,119.0
18862,House Arrest,1996,5.0,32.0
31417,Eyes Without a Face,1960,7.5,130.0
9431,Bordello of Blood,1996,5.0,63.0
124619,Lotto Land,1995,7.0,1.0
297645,The Story of Xinghua,1994,0.0,0.0
48144,The Day the Sun Turned Cold,1994,7.0,2.0
46986,Flirt,1995,7.5,4.0
144982,The Big Squeeze,1996,5.0,1.0
47907,The Spitfire Grill,1996,6.8,17.0
10061,Escape from L.A.,1996,5.6,381.0
36266,Cyclo,1995,6.8,23.0
549,Basquiat,1996,6.6,97.0
10478,Tin Cup,1996,5.9,152.0
66634,Dingo,1991,6.0,1.0
116690,The Ballad of Narayama,1958,6.4,12.0
213917,Every Other Weekend,1990,6.0,2.0
145925,Mille bolle blu,1993,6.0,1.0
100914,Crows and Sparrows,1949,5.0,1.0
238,The Godfather,1972,8.5,6024.0
159,Maybe... Maybe Not,1994,6.1,34.0
11134,Police Story 3: Supercop,1992,6.7,109.0
88224,Manny & Lo,1996,6.3,9.0
42758,Small Faces,1996,6.4,10.0
9303,Bound,1996,6.9,203.0
23945,Carpool,1996,4.9,17.0
37820,Death in Brunswick,1990,6.1,7.0
22479,Kansas City,1996,6.1,13.0
9054,Gone Fishin',1997,4.7,48.0
241058,Lover's Knot,1996,4.0,2.0
11985,Vive L'Amour,1994,7.3,16.0
10232,Shadow of Angels,1976,4.0,2.0
59569,Killer: A Journal of Murder,1996,6.3,10.0
410921,Nothing to Lose,1994,0.0,0.0
38955,Project S,1993,5.8,12.0
110513,Girls Town,1996,5.2,3.0
114089,Bye-Bye,1995,7.7,3.0
11015,The Relic,1997,5.8,130.0
9306,The Island of Dr. Moreau,1996,4.6,148.0
12559,First Kid,1996,5.3,28.0
58770,The Trigger Effect,1996,6.6,18.0
124851,Sweet Nothing,1995,5.0,2.0
3587,Bogus,1996,5.4,46.0
10723,Bulletproof,1996,5.4,164.0
56077,Talk of Angels,1998,6.8,4.0
19004,The Land Before Time III: The Time of the Great Giving,1995,6.1,86.0
101230,1-900,1994,5.0,1.0
253632,Baton Rouge,1988,0.0,0.0
10987,Halloween: The Curse of Michael Myers,1995,5.0,173.0
44705,Twelfth Night,1996,7.0,22.0
20318,Mother Night,1996,7.1,13.0
43596,Liebelei,1933,6.3,8.0
79782,Venice,2010,7.5,4.0
26933,Wild Reeds,1994,7.4,18.0
27854,For Whom the Bell Tolls,1943,6.1,41.0
981,The Philadelphia Story,1940,7.7,196.0
872,Singin' in the Rain,1952,7.9,747.0
2769,An American in Paris,1951,6.9,133.0
13320,Funny Face,1957,7.0,162.0
164,Breakfast at Tiffany's,1961,7.6,1082.0
426,Vertigo,1958,8.0,1162.0
567,Rear Window,1954,8.2,1531.0
3078,It Happened One Night,1934,7.7,283.0
13528,Gaslight,1944,7.2,73.0
28288,The Gay Divorcee,1934,7.2,17.0
213,North by Northwest,1959,7.8,1062.0
284,The Apartment,1960,8.1,498.0
239,Some Like It Hot,1959,8.0,835.0
4808,Charade,1963,7.7,351.0
289,Casablanca,1942,7.9,1462.0
963,The Maltese Falcon,1941,7.8,435.0
11113,My Fair Lady,1964,7.4,361.0
6620,Sabrina,1954,7.4,284.0
804,Roman Holiday,1953,7.8,502.0
26531,The Little Princess,1939,7.0,22.0
909,Meet Me in St. Louis,1944,6.8,66.0
630,The Wizard of Oz,1939,7.4,1689.0
770,Gone with the Wind,1939,7.7,995.0
31044,My Favorite Year,1982,7.1,35.0
599,Sunset Boulevard,1950,8.2,533.0
15,Citizen Kane,1941,8.0,1244.0
62,2001: A Space Odyssey,1968,7.9,3075.0
121357,Golden Earrings,1947,4.8,3.0
705,All About Eve,1950,8.0,367.0
22490,The Women,1939,6.4,26.0
223,Rebecca,1940,7.7,346.0
25670,Foreign Correspondent,1940,7.0,86.0
303,Notorious,1946,7.8,345.0
4174,Spellbound,1945,7.3,166.0
8356,An Affair to Remember,1957,7.1,101.0
381,To Catch a Thief,1955,7.1,299.0
20758,Father of the Bride,1950,6.6,43.0
29376,The Band Wagon,1953,7.1,46.0
1859,Ninotchka,1939,7.3,77.0
18299,Love in the Afternoon,1957,7.3,55.0
17281,Gigi,1958,6.1,68.0
64382,The Reluctant Debutante,1958,6.6,11.0
10907,The Adventures of Robin Hood,1938,7.6,170.0
32093,The Mark of Zorro,1940,7.1,39.0
1939,Laura,1944,7.6,173.0
22292,The Ghost and Mrs. Muir,1947,7.3,59.0
3598,Lost Horizon,1937,6.8,42.0
3080,Top Hat,1935,7.4,62.0
198,To Be or Not to Be,1942,7.7,119.0
13562,My Man Godfrey,1936,7.7,69.0
1712,Giant,1956,7.5,169.0
220,East of Eden,1955,7.5,163.0
3529,The Thin Man,1934,7.4,97.0
3085,His Girl Friday,1940,7.5,171.0
2897,Around the World in Eighty Days,1956,6.5,85.0
1585,It's a Wonderful Life,1946,8.0,1103.0
3083,Mr. Smith Goes to Washington,1939,7.9,245.0
900,Bringing Up Baby,1938,7.6,201.0
43795,Penny Serenade,1941,6.4,23.0
85638,The Scarlet Letter,1926,8.3,4.0
50001,Lady of Burlesque,1943,5.0,7.0
43905,Of Human Bondage,1934,6.4,26.0
22688,Angel on My Shoulder,1946,5.7,6.0
23114,Little Lord Fauntleroy,1936,6.6,13.0
26378,They Made Me a Criminal,1939,5.6,8.0
40206,The Inspector General,1949,6.2,17.0
22356,Angel and the Badman,1947,6.6,27.0
260,The 39 Steps,1935,7.4,217.0
43488,A Walk in the Sun,1945,5.2,14.0
22613,The Outlaw,1943,4.9,16.0
10331,Night of the Living Dead,1968,7.5,591.0
488,The African Queen,1951,7.4,232.0
22733,Beat the Devil,1953,6.2,31.0
261,Cat on a Hot Tin Roof,1958,7.6,168.0
57575,The Last Time I Saw Paris,1954,5.1,9.0
32574,Meet John Doe,1941,7.3,52.0
22657,Algiers,1938,5.8,6.0
76464,Something to Sing About,1937,3.8,2.0
176841,Moonlight Murder,1936,6.0,1.0
125587,Nothing Personal,1996,4.0,1.0
39448,"Yes, Madam",1985,7.4,11.0
52855,Dangerous Ground,1997,5.0,8.0
39940,Picnic,1955,6.7,19.0
172868,Madagascar Skin,1995,0.0,0.0
85328,The Pompatus of Love,1996,5.3,2.0
124632,Small Wonders,1995,0.0,0.0
11076,Fly Away Home,1996,6.6,114.0
63945,Bliss,1997,4.8,6.0
58985,Grace of My Heart,1996,6.5,15.0
890,Brother of Sleep,1995,6.8,6.0
10861,Maximum Risk,1996,5.3,104.0
1770,Michael Collins,1996,6.8,98.0
44465,The Rich Man's Wife,1996,4.9,11.0
2033,Infinity,1996,0.0,0.0
18203,Big Night,1996,6.8,45.0
9333,Last Man Standing,1996,6.2,263.0
47260,Caught,1996,6.5,5.0
9400,Set It Off,1996,6.9,66.0
9401,2 Days in the Valley,1996,5.9,73.0
12241,Curdled,1996,6.2,29.0
25739,L'associé,1979,6.0,3.0
161806,Ed's Next Move,1996,3.0,1.0
11306,Extreme Measures,1996,5.7,80.0
9625,The Glimmer Man,1996,4.7,102.0
10680,D3: The Mighty Ducks,1996,5.3,99.0
6346,The Chamber,1996,5.9,62.0
18660,The Apple Dumpling Gang,1975,6.6,34.0
35115,"Davy Crockett, King of the Wild Frontier",1955,5.9,14.0
14821,Escape to Witch Mountain,1975,6.5,60.0
14136,The Love Bug,1968,6.0,126.0
10869,Herbie Rides Again,1974,5.9,77.0
22660,Old Yeller,1957,7.0,68.0
19186,The Parent Trap,1961,6.8,92.0
31102,Pollyanna,1960,6.9,50.0
6878,Homeward Bound: The Incredible Journey,1993,6.6,218.0
15944,The Shaggy Dog,1959,6.2,22.0
18444,Swiss Family Robinson,1960,7.0,88.0
20723,That Darn Cat!,1965,6.4,28.0
173,"20,000 Leagues Under the Sea",1954,6.9,160.0
864,Cool Runnings,1993,6.8,510.0
24795,Angels in the Outfield,1994,5.7,124.0
11224,Cinderella,1950,6.8,1760.0
81310,Winnie the Pooh and the Blustery Day,1968,7.8,20.0
15947,The Three Caballeros,1944,6.2,108.0
9078,The Sword in the Stone,1963,6.9,935.0
29682,So Dear to My Heart,1948,6.3,5.0
8367,Robin Hood: Prince of Thieves,1991,6.6,937.0
433,Mary Poppins,1964,7.4,1217.0
11360,Dumbo,1941,6.8,1206.0
11114,Pete's Dragon,1977,6.4,201.0
12335,Bedknobs and Broomsticks,1971,6.8,260.0
12092,Alice in Wonderland,1951,7.0,1557.0
10948,The Fox and the Hound,1981,7.0,884.0
11229,Freeway,1996,6.5,95.0
15121,The Sound of Music,1965,7.4,966.0
562,Die Hard,1988,7.5,4005.0
10163,The Lawnmower Man,1992,5.4,198.0
48862,Unhook the Stars,1996,6.2,11.0
117036,Synthetic Pleasures,1995,0.0,0.0
47199,The Secret Agent,1996,5.0,7.0
11159,Secrets & Lies,1996,7.1,127.0
9591,That Thing You Do!,1996,6.8,230.0
30500,To Gillian on Her 37th Birthday,1996,5.1,13.0
41843,Surviving Picasso,1996,5.3,21.0
55058,Love Is All There Is,1996,5.5,2.0
10938,Beautiful Thing,1996,7.3,76.0
11412,The Long Kiss Goodnight,1996,6.4,323.0
10586,The Ghost and the Darkness,1996,6.4,238.0
42314,Looking for Richard,1996,6.9,33.0
27845,Trees Lounge,1996,6.7,51.0
108365,The Proprietor,1996,0.0,0.0
23223,Normal Life,1996,6.8,8.0
49471,Get on the Bus,1996,7.0,11.0
38153,Shadow Conspiracy,1997,4.0,12.0
25147,Jude,1996,6.6,38.0
9716,Everyone Says I Love You,1996,6.5,149.0
43777,Bitter Sugar,1996,6.3,3.0
454,Romeo + Juliet,1996,6.7,1406.0
10218,Swingers,1996,6.8,255.0
819,Sleepers,1996,7.3,729.0
38191,The Sunchaser,1996,6.1,8.0
56830,Johns,1996,6.0,6.0
11238,Aladdin and the King of Thieves,1996,6.1,494.0
27256,The Woman in Question,1952,5.2,3.0
31530,Shall We Dance,1937,7.9,22.0
66473,A Damsel in Distress,1937,7.0,4.0
28120,Crossfire,1947,6.1,26.0
1834,"Murder, My Sweet",1944,7.2,48.0
26282,Macao,1952,5.6,8.0
37218,For the Moment,1993,7.4,3.0
252,Willy Wonka & the Chocolate Factory,1971,7.4,826.0
116356,The Sexual Life of the Belgians,1994,5.0,2.0
16372,The Innocents,1961,7.5,126.0
11561,Sleeper,1973,7.0,206.0
11302,Bananas,1971,6.7,167.0
623,A Fish Called Wanda,1988,7.1,576.0
583,Life of Brian,1979,7.7,1230.0
12614,Victor/Victoria,1982,6.9,89.0
21711,The Candidate,1972,6.9,39.0
11575,The Great Race,1965,7.2,64.0
475,Bonnie and Clyde,1967,7.6,384.0
11331,The Old Man and the Sea,1958,6.0,25.0
521,Dial M for Murder,1954,7.9,539.0
21202,Madame Butterfly,1995,4.8,3.0
88,Dirty Dancing,1987,7.1,1371.0
500,Reservoir Dogs,1992,8.1,3821.0
792,Platoon,1986,7.5,1236.0
8491,Weekend at Bernie's,1989,6.4,255.0
402,Basic Instinct,1992,6.5,869.0
10537,The Doors,1991,6.7,285.0
11386,The Crying Game,1992,6.9,180.0
9504,Glengarry Glen Ross,1992,7.5,330.0
15764,Sophie's Choice,1982,7.4,149.0
601,E.T. the Extra-Terrestrial,1982,7.3,3359.0
67365,The Search for One-eye Jimmy,1994,6.3,4.0
25842,A Christmas Carol,1938,7.0,34.0
2119,Days of Thunder,1990,5.9,359.0
744,Top Gun,1986,6.7,1736.0
136311,American Strays,1996,6.8,5.0
221,Rebel Without a Cause,1955,7.6,351.0
702,A Streetcar Named Desire,1951,7.6,291.0
25750,Children of the Corn IV: The Gathering,1996,4.6,41.0
17642,The Leopard Son,1996,0.0,0.0
427043,Charm's  Incidents,1996,0.0,0.0
146341,Bird of Prey,1995,0.0,0.0
9305,Microcosmos,1996,7.7,61.0
37616,Palookaville,1995,5.4,7.0
11112,The Associate,1996,6.2,49.0
21612,The Funeral,1996,7.3,31.0
141210,The Sleepover,2013,8.0,1.0
102461,A Single Girl,1995,6.8,8.0
36998,The Eighth Day,1996,7.0,56.0
200383,North Star,1996,5.2,3.0
116844,Drunks,1997,0.0,0.0
1630,The People vs. Larry Flynt,1996,6.8,257.0
26626,Glory Daze,1995,5.8,15.0
124837,A Perfect Candidate,1996,5.3,2.0
11816,On Golden Pond,1981,7.3,101.0
11843,The Return of the Pink Panther,1975,6.7,138.0
10379,Drop Dead Fred,1991,5.9,107.0
2756,The Abyss,1989,7.1,822.0
790,The Fog,1980,6.4,318.0
1103,Escape from New York,1981,6.9,720.0
11298,The Howling,1981,6.4,165.0
4480,Jean de Florette,1986,7.6,113.0
4481,Manon of the Spring,1986,7.8,103.0
49688,Johnny 100 Pesos,1993,6.3,3.0
10765,Private Benjamin,1980,6.0,103.0
762,Monty Python and the Holy Grail,1975,7.8,1742.0
44497,Hustler White,1996,6.8,12.0
85588,Dadetown,1995,8.0,1.0
278621,Everything Relative,1996,4.0,1.0
99479,Entertaining Angels - The Dorothy Day Story,1996,5.0,1.0
55049,Three Lives and Only One Death,1996,8.0,5.0
124829,The Line King: The Al Hirschfeld Story,1996,0.0,0.0
79306,Snowriders,1996,0.0,0.0
356054,Curtis's Charm,1995,0.0,0.0
10548,When We Were Kings,1996,7.3,54.0
531,The Wrong Trousers,1993,7.6,266.0
104931,JLG/JLG: Self-Portrait in December,1995,7.7,3.0
4483,The Return of Martin Guerre,1982,6.7,22.0
18919,Faust,1994,7.4,22.0
31556,He Walked by Night,1948,6.4,17.0
26167,Raw Deal,1948,7.2,19.0
26174,T-Men,1947,6.4,15.0
61461,The Children Are Watching Us,1944,7.2,11.0
117500,Pastoral Symphony,1946,4.7,3.0
218713,Here Comes Cookie,1935,8.0,1.0
217802,Love In Bloom,1935,0.0,0.0
127973,Six of a Kind,1934,3.5,2.0
659,The Tin Drum,1979,7.0,93.0
30892,The Ruling Class,1972,6.8,29.0
86369,Mina Tannenbaum,1994,4.8,3.0
8074,2 or 3 Things I Know About Her,1967,7.0,33.0
124676,The Bloody Child,1996,0.0,0.0
38554,Dear God,1996,5.1,17.0
49763,Bad Moon,1996,5.7,33.0
41326,American Dream,1990,6.0,2.0
36555,Best of the Best 3: No Turning Back,1995,5.8,13.0
10608,Bob Roberts,1992,6.5,44.0
11216,Cinema Paradiso,1988,8.2,834.0
7452,"The Cook, the Thief, His Wife & Her Lover",1989,7.3,137.0
64567,Dead Tired,1994,5.6,9.0
892,Delicatessen,1991,7.4,320.0
1600,The Double Life of Veronique,1991,7.3,154.0
26561,Enchanted April,1991,6.9,25.0
975,Paths of Glory,1957,8.2,565.0
18129,The Grifters,1990,6.5,112.0
54405,Hear My Song,1991,4.1,4.0
150823,The Shooter,1997,5.0,1.0
409,The English Patient,1996,7.0,559.0
38251,Mediterraneo,1991,7.4,157.0
10161,My Left Foot: The Story of Christy Brown,1989,7.5,208.0
1412,"Sex, Lies, and Videotape",1989,6.7,188.0
41768,Passion Fish,1992,6.7,7.0
10409,Strictly Ballroom,1992,6.2,83.0
14285,The Thin Blue Line,1988,7.9,109.0
2469,Tie Me Up! Tie Me Down!,1989,7.0,102.0
10174,Madonna: Truth or Dare,1991,6.3,32.0
31225,Paris is Burning,1990,8.2,67.0
510,One Flew Over the Cuckoo's Nest,1975,8.3,3001.0
11455,Up in Smoke,1978,6.7,201.0
1891,The Empire Strikes Back,1980,8.2,5998.0
2493,The Princess Bride,1987,7.6,1518.0
85,Raiders of the Lost Ark,1981,7.7,3949.0
68,Brazil,1985,7.6,877.0
679,Aliens,1986,7.7,3282.0
429,"The Good, the Bad and the Ugly",1966,8.1,2371.0
13446,Withnail & I,1987,7.4,173.0
389,12 Angry Men,1957,8.2,2130.0
947,Lawrence of Arabia,1962,7.8,870.0
185,A Clockwork Orange,1971,8.0,3432.0
595,To Kill a Mockingbird,1962,7.9,676.0
28,Apocalypse Now,1979,8.0,2112.0
335,Once Upon a Time in the West,1968,8.1,1160.0
1892,Return of the Jedi,1983,7.9,4763.0
144,Wings of Desire,1987,7.5,256.0
1092,The Third Man,1949,7.9,431.0
769,GoodFellas,1990,8.2,3211.0
348,Alien,1979,7.9,4564.0
766,Army of Darkness,1992,7.3,852.0
175,The Big Blue,1988,7.6,364.0
11645,Ran,1985,7.9,349.0
10835,The Killer,1989,7.6,179.0
539,Psycho,1960,8.3,2405.0
525,The Blues Brothers,1980,7.5,1092.0
240,The Godfather: Part II,1974,8.3,3418.0
600,Full Metal Jacket,1987,7.9,2595.0
530,A Grand Day Out,1990,7.4,199.0
10705,Henry V,1989,7.4,73.0
279,Amadeus,1984,7.8,1107.0
3109,The Quiet Man,1952,7.3,118.0
311,Once Upon a Time in America,1984,8.3,1104.0
1578,Raging Bull,1980,7.7,968.0
703,Annie Hall,1977,7.8,1044.0
9549,The Right Stuff,1983,7.4,241.0
1398,Stalker,1979,7.8,356.0
387,Das Boot,1981,7.9,623.0
9277,The Sting,1973,7.9,639.0
343,Harold and Maude,1971,7.7,266.0
37291,Trust,1990,6.5,24.0
490,The Seventh Seal,1957,7.9,569.0
11235,Local Hero,1983,7.0,81.0
218,The Terminator,1984,7.4,4208.0
763,Braindead,1992,7.4,388.0
9665,Glory,1989,7.4,391.0
18971,Rosencrantz & Guildenstern Are Dead,1991,7.3,75.0
696,Manhattan,1979,7.8,600.0
379,Miller's Crossing,1990,7.5,431.0
207,Dead Poets Society,1989,8.1,2786.0
37247,The Graduate,1967,7.6,855.0
1480,Touch of Evil,1958,7.6,292.0
9322,La Femme Nikita,1990,7.0,511.0
826,The Bridge on the River Kwai,1957,7.7,554.0
422,8½,1963,7.9,427.0
829,Chinatown,1974,7.9,939.0
828,The Day the Earth Stood Still,1951,7.3,323.0
3090,The Treasure of the Sierra Madre,1948,7.9,285.0
9964,Bad Taste,1987,6.4,196.0
3063,Duck Soup,1933,7.6,170.0
13667,Better Off Dead...,1985,6.8,164.0
694,The Shining,1980,8.1,3890.0
235,Stand by Me,1986,7.8,1568.0
832,M,1931,8.0,465.0
765,Evil Dead II,1987,7.5,760.0
5925,The Great Escape,1963,7.8,731.0
11778,The Deer Hunter,1978,7.8,943.0
4485,Diva,1981,6.7,37.0
137,Groundhog Day,1993,7.4,2358.0
33,Unforgiven,1992,7.7,1133.0
982,The Manchurian Candidate,1962,7.7,188.0
8428,Pump up the Volume,1990,7.0,86.0
212,Arsenic and Old Lace,1944,7.4,234.0
105,Back to the Future,1985,8.0,6239.0
1633,Fried Green Tomatoes,1991,7.6,298.0
11202,Patton,1970,7.3,327.0
1554,Down by Law,1986,7.2,149.0
149,Akira,1988,7.8,792.0
8009,Highlander,1986,6.8,642.0
903,Cool Hand Luke,1967,7.7,390.0
11673,Cyrano de Bergerac,1990,6.8,131.0
3034,Young Frankenstein,1974,7.7,880.0
339,Night on Earth,1991,7.5,165.0
10404,Raise the Red Lantern,1991,7.8,139.0
914,The Great Dictator,1940,8.1,756.0
756,Fantasia,1940,7.2,831.0
288,High Noon,1952,7.6,343.0
910,The Big Sleep,1946,7.6,244.0
2640,Heathers,1988,7.3,387.0
16633,Somewhere in Time,1980,7.1,104.0
665,Ben-Hur,1959,7.5,660.0
