id,day_week_spa
10657,viernes
10489,miércoles
10823,viernes
11497,viernes
2907,viernes
9454,viernes
8688,viernes
118452,viernes
16155,lunes
48894,viernes
23954,martes
12761,domingo
396,martes
14367,miércoles
11814,jueves
16081,martes
18331,martes
15171,jueves
11837,sábado
11704,jueves
11639,viernes
4978,viernes
10380,jueves
11976,viernes
15144,viernes
11522,viernes
11557,jueves
13853,viernes
11415,viernes
37530,jueves
8393,miércoles
11937,sábado
21661,viernes
9320,jueves
33644,viernes
14662,viernes
125124,martes
115872,viernes
39930,jueves
10692,miércoles
805,miércoles
34584,jueves
34636,miércoles
2182,domingo
28070,viernes
77469,miércoles
10278,lunes
36647,viernes
17915,viernes
14557,viernes
9417,viernes
41469,viernes
19381,viernes
34637,viernes
4011,lunes
161795,miércoles
1580,lunes
5854,viernes
573,jueves
2370,jueves
5780,miércoles
506,jueves
22527,sábado
574,viernes
11219,lunes
30159,sábado
845,lunes
1978,jueves
3682,viernes
51942,viernes
46702,viernes
54795,jueves
46748,miércoles
847,domingo
117,martes
14577,viernes
37498,viernes
38621,domingo
59138,viernes
28047,viernes
4175,jueves
31667,miércoles
13321,martes
21734,sábado
31997,viernes
24197,jueves
11462,viernes
31995,jueves
940,martes
2762,lunes
12684,miércoles
2761,viernes
8208,viernes
52907,miércoles
15007,lunes
36049,jueves
52748,jueves
75793,sábado
47695,domingo
31930,jueves
20213,lunes
543,domingo
36054,domingo
143750,miércoles
52782,lunes
36055,lunes
36056,sábado
2760,lunes
64398,martes
10220,viernes
431,martes
31641,lunes
223318,viernes
69848,lunes
22796,viernes
22256,viernes
37550,sábado
37916,miércoles
21873,viernes
21500,viernes
84116,viernes
12626,miércoles
37818,viernes
3525,martes
129628,viernes
2321,viernes
2028,viernes
16384,viernes
91217,viernes
77314,miércoles
10699,viernes
11597,viernes
218624,jueves
47947,viernes
48311,viernes
44772,viernes
14347,viernes
41090,miércoles
18282,viernes
18169,miércoles
11082,viernes
5971,viernes
11933,jueves
20096,viernes
30815,viernes
881,viernes
4478,miércoles
22318,sábado
53113,viernes
2109,viernes
122289,jueves
24746,viernes
72987,viernes
193103,jueves
8195,viernes
9877,viernes
26618,viernes
21132,viernes
11855,miércoles
24016,miércoles
14785,viernes
14794,jueves
3486,viernes
11071,miércoles
1091,viernes
10403,viernes
11337,viernes
162,miércoles
25723,martes
73351,martes
8916,viernes
28134,lunes
9429,jueves
12159,viernes
27791,viernes
43106,jueves
30197,miércoles
10156,viernes
10377,viernes
3121,miércoles
4975,miércoles
37532,miércoles
9713,jueves
134368,viernes
85837,miércoles
1039,viernes
9821,viernes
4437,jueves
1890,sábado
1955,jueves
39437,viernes
11932,viernes
6435,viernes
108316,viernes
10683,viernes
63709,viernes
9445,viernes
2657,jueves
9425,viernes
32326,viernes
637,sábado
8675,sábado
125762,viernes
20701,jueves
9945,miércoles
73,viernes
18603,domingo
46889,viernes
12888,miércoles
3033,miércoles
9882,viernes
10663,viernes
4518,domingo
1808,viernes
3600,viernes
17037,jueves
297,jueves
5332,viernes
21589,viernes
8336,domingo
11893,viernes
123056,miércoles
12223,miércoles
32081,viernes
14924,viernes
10002,viernes
41817,viernes
19426,jueves
12560,viernes
9798,viernes
14444,viernes
9487,miércoles
9466,lunes
666,viernes
2042,viernes
10162,martes
309,miércoles
692,domingo
24018,jueves
1678,miércoles
39256,sábado
1680,sábado
244,viernes
10730,miércoles
31947,viernes
8130,viernes
11532,miércoles
9749,viernes
14628,viernes
9626,martes
13698,jueves
10466,sábado
707,viernes
11954,jueves
9336,jueves
10157,jueves
12118,jueves
10587,jueves
11825,jueves
11895,jueves
9447,miércoles
12257,miércoles
37536,miércoles
10029,viernes
27104,viernes
11252,viernes
8545,jueves
10223,viernes
9745,jueves
200,jueves
9837,martes
11545,jueves
1934,viernes
110643,viernes
11881,viernes
13764,martes
24951,viernes
8879,viernes
1369,martes
1368,viernes
1370,martes
10303,miércoles
9326,viernes
10328,viernes
11285,martes
1367,viernes
1371,viernes
1374,jueves
1375,jueves
15196,viernes
11904,miércoles
215875,viernes
15596,viernes
13818,viernes
29968,martes
44326,viernes
1885,viernes
8856,miércoles
10495,jueves
5825,viernes
9489,jueves
16885,viernes
76857,viernes
8741,viernes
9276,viernes
9822,viernes
39314,miércoles
10312,viernes
9441,viernes
9422,jueves
125582,viernes
24525,viernes
10368,jueves
11365,lunes
140897,viernes
31662,jueves
36136,miércoles
1363,miércoles
46992,miércoles
825,miércoles
22913,domingo
15556,viernes
28902,viernes
14709,viernes
9423,jueves
14443,sábado
10658,viernes
6917,martes
40729,jueves
24086,viernes
11815,miércoles
9426,viernes
10344,viernes
15698,viernes
2620,viernes
30497,martes
16337,viernes
25018,viernes
16780,sábado
12151,jueves
25438,viernes
33278,viernes
274253,viernes
192,miércoles
10945,jueves
10013,domingo
9671,viernes
9396,jueves
11038,viernes
12278,viernes
11873,martes
18588,viernes
10015,lunes
12715,viernes
8388,viernes
45712,viernes
6187,miércoles
8129,viernes
1618,viernes
10722,viernes
296543,miércoles
10314,viernes
125548,viernes
47139,viernes
11167,miércoles
170187,jueves
2112,viernes
16172,viernes
111794,jueves
9524,jueves
20595,viernes
16306,martes
11622,viernes
10207,lunes
9849,jueves
82865,jueves
18892,sábado
13466,viernes
1542,viernes
43978,jueves
15256,viernes
8224,viernes
18417,viernes
12479,sábado
15031,viernes
15209,viernes
26425,viernes
1847,miércoles
42113,sábado
8913,viernes
10906,viernes
25748,viernes
25749,martes
8769,jueves
14742,viernes
15856,martes
10671,jueves
27932,viernes
7227,viernes
10670,viernes
5919,sábado
33518,miércoles
40160,viernes
2362,lunes
10803,miércoles
871,miércoles
1685,viernes
1705,viernes
1688,jueves
1687,jueves
166680,viernes
11123,viernes
29723,viernes
31638,viernes
113286,martes
9535,viernes
9455,viernes
796,viernes
100,jueves
47501,lunes
77936,miércoles
84586,viernes
30943,viernes
107946,sábado
7341,jueves
10350,jueves
11772,miércoles
9540,viernes
31503,viernes
11773,sábado
30202,miércoles
22345,viernes
53685,viernes
1567,sábado
1641,viernes
47288,viernes
10212,martes
10354,viernes
11526,miércoles
8583,viernes
123728,martes
16520,viernes
16508,viernes
11374,viernes
16379,viernes
125123,miércoles
28029,viernes
603,martes
4951,martes
65749,jueves
8970,viernes
9840,miércoles
186705,miércoles
30950,sábado
70687,viernes
11660,sábado
9430,viernes
11355,viernes
18764,miércoles
9465,viernes
27455,viernes
1414,viernes
49981,viernes
6522,viernes
114719,viernes
10209,martes
25512,miércoles
143299,domingo
22826,sábado
1902,viernes
445590,viernes
6396,jueves
39964,viernes
12596,viernes
9451,viernes
1946,miércoles
89522,jueves
42230,jueves
139445,martes
74140,jueves
1844,jueves
6552,viernes
24584,domingo
213985,jueves
25471,sábado
4154,viernes
28519,viernes
3309,lunes
18462,viernes
28941,viernes
18252,viernes
8592,viernes
564,viernes
13852,jueves
140519,viernes
25232,viernes
33194,jueves
10210,domingo
53862,miércoles
17962,viernes
9460,jueves
4927,jueves
122190,viernes
1893,miércoles
31342,viernes
44297,lunes
95627,viernes
8785,martes
15849,jueves
18990,martes
29242,viernes
29243,viernes
31498,viernes
29239,viernes
15660,viernes
1924,miércoles
8536,jueves
9531,viernes
11411,jueves
138,jueves
30793,jueves
3103,viernes
3035,sábado
3077,viernes
3074,viernes
3076,viernes
3079,jueves
32023,martes
13666,viernes
29794,miércoles
9077,miércoles
36685,jueves
43391,miércoles
30168,viernes
10785,domingo
19483,martes
8974,jueves
29959,viernes
11549,domingo
18158,miércoles
27625,sábado
41516,sábado
17918,viernes
37305,viernes
18784,jueves
509,jueves
1090,viernes
24858,jueves
15059,jueves
55912,viernes
12117,viernes
11779,miércoles
41730,domingo
100568,viernes
13533,jueves
62676,viernes
817,martes
265966,viernes
91598,sábado
14283,jueves
37135,viernes
2275,viernes
68426,viernes
24137,jueves
10376,miércoles
104,jueves
15800,sábado
9032,viernes
13821,jueves
9421,miércoles
55955,martes
67067,sábado
6488,jueves
9473,miércoles
8487,martes
10279,viernes
125263,sábado
2767,miércoles
78568,lunes
2105,viernes
1073,viernes
10239,lunes
10208,miércoles
2667,miércoles
48958,miércoles
345,miércoles
9825,jueves
16158,viernes
133575,viernes
620,jueves
2978,jueves
10490,viernes
11618,viernes
332,viernes
1812,viernes
8914,miércoles
9824,viernes
4806,viernes
33430,viernes
247,martes
10056,miércoles
967,jueves
802,miércoles
3175,jueves
147,lunes
1628,martes
21185,viernes
11120,miércoles
10136,viernes
32060,miércoles
48686,viernes
48259,viernes
873,miércoles
48660,viernes
26789,viernes
3934,miércoles
108312,miércoles
198469,miércoles
11416,lunes
10776,viernes
24452,miércoles
9710,miércoles
31924,jueves
30890,viernes
24081,viernes
20242,viernes
39074,viernes
66194,domingo
2115,viernes
23599,viernes
3526,viernes
41166,viernes
16406,miércoles
197239,jueves
10386,viernes
745,viernes
913,viernes
912,miércoles
12229,jueves
67323,viernes
91076,jueves
89861,viernes
19457,jueves
11353,jueves
17707,viernes
9781,viernes
102489,viernes
18212,domingo
13817,jueves
126996,viernes
38715,viernes
48781,viernes
12185,miércoles
29056,viernes
26857,miércoles
28501,sábado
29030,domingo
25319,miércoles
29074,miércoles
24103,viernes
10552,viernes
9267,martes
10766,viernes
10768,viernes
813,miércoles
2665,viernes
9406,jueves
11418,jueves
11153,jueves
14170,viernes
2280,viernes
11077,viernes
28597,miércoles
22611,sábado
39780,miércoles
10396,viernes
9944,jueves
850,viernes
10154,lunes
10342,miércoles
10366,jueves
9349,viernes
15122,viernes
10494,viernes
126152,jueves
22314,miércoles
51679,viernes
35813,domingo
11037,viernes
11955,viernes
2038,jueves
28737,domingo
11963,miércoles
141489,miércoles
53761,domingo
9096,viernes
91893,viernes
113273,viernes
103793,miércoles
1911,viernes
2900,jueves
17709,viernes
37718,viernes
47144,sábado
104896,viernes
30964,viernes
52366,miércoles
6373,viernes
2162,miércoles
14578,lunes
40694,sábado
4338,domingo
49184,martes
10307,viernes
11601,viernes
18621,viernes
1075,lunes
21719,jueves
40879,viernes
47951,viernes
43832,lunes
47697,martes
49792,viernes
77064,viernes
26522,viernes
23761,sábado
24097,sábado
42114,viernes
28295,miércoles
12105,miércoles
14,miércoles
24128,viernes
11001,viernes
10390,viernes
9453,domingo
704,lunes
35122,viernes
142132,viernes
24153,jueves
11797,viernes
18086,jueves
124475,miércoles
17887,jueves
10669,domingo
11527,viernes
42848,domingo
40867,jueves
1049,viernes
28032,miércoles
11326,miércoles
28377,viernes
10975,jueves
10974,sábado
10398,viernes
2290,jueves
24071,viernes
62994,lunes
60994,sábado
16112,viernes
32305,viernes
14429,viernes
15198,viernes
6415,lunes
24066,viernes
21430,sábado
10381,viernes
171982,martes
42486,miércoles
60285,sábado
5622,jueves
10349,viernes
42518,viernes
29787,viernes
9638,miércoles
10576,viernes
12662,viernes
61369,miércoles
11712,lunes
12618,viernes
13824,viernes
226,jueves
288772,viernes
55107,sábado
69851,viernes
10388,sábado
17198,viernes
44857,viernes
9346,viernes
861,viernes
14412,viernes
9377,miércoles
11541,viernes
2457,jueves
11901,jueves
4929,miércoles
85325,jueves
11230,jueves
8416,miércoles
11054,martes
851,sábado
24453,viernes
18254,viernes
56235,viernes
20123,miércoles
16642,miércoles
2593,lunes
42020,domingo
3086,martes
16305,domingo
32255,sábado
48797,martes
19997,lunes
3767,jueves
17352,martes
535,jueves
2731,miércoles
1654,jueves
31043,viernes
14831,jueves
658,jueves
657,viernes
646,jueves
5689,sábado
391,sábado
8052,miércoles
772,jueves
65448,sábado
65452,viernes
31650,viernes
73575,viernes
302579,viernes
550,viernes
97537,martes
12220,miércoles
1610,viernes
53151,domingo
42881,martes
29064,viernes
404,viernes
42196,miércoles
36819,lunes
42726,sábado
9343,jueves
16858,jueves
42006,jueves
11562,viernes
10496,viernes
16162,viernes
8649,viernes
31306,viernes
10563,viernes
14484,jueves
214735,jueves
94857,miércoles
32043,viernes
15247,jueves
29251,miércoles
5548,viernes
5549,viernes
856,martes
38772,viernes
699,martes
709,viernes
253,jueves
13511,miércoles
660,jueves
46798,viernes
11377,viernes
26149,viernes
492,jueves
108346,viernes
98480,viernes
128,sábado
46286,viernes
8672,lunes
8056,miércoles
2020,viernes
9481,jueves
9008,jueves
14242,viernes
16129,viernes
104103,jueves
11489,domingo
28145,miércoles
51371,domingo
18111,domingo
31361,viernes
11223,viernes
16281,viernes
16288,viernes
1694,viernes
476,sábado
37094,viernes
13555,viernes
961,viernes
73969,lunes
24831,jueves
64963,domingo
85160,viernes
25560,martes
21610,martes
11878,martes
11510,viernes
11234,domingo
957,miércoles
11886,jueves
37853,miércoles
62204,martes
11040,lunes
21849,jueves
1621,martes
14035,jueves
40771,viernes
40772,domingo
40773,viernes
11498,viernes
11790,viernes
29371,viernes
276635,miércoles
47941,viernes
29048,lunes
19052,jueves
21349,viernes
1832,viernes
10047,lunes
10228,sábado
47692,miércoles
18561,viernes
144953,jueves
37426,lunes
51787,lunes
11663,miércoles
13485,martes
9289,martes
9264,viernes
18222,miércoles
124853,domingo
11165,lunes
4203,lunes
24226,miércoles
88875,miércoles
11379,miércoles
29154,viernes
2039,viernes
77915,miércoles
11943,domingo
11481,martes
2690,martes
20565,martes
27141,miércoles
10399,viernes
90762,martes
2668,jueves
36643,lunes
99,lunes
159569,miércoles
77010,sábado
25898,viernes
9647,martes
11787,viernes
5156,miércoles
24276,viernes
11953,sábado
44662,sábado
29005,jueves
26371,viernes
596,viernes
52470,viernes
20334,jueves
11393,viernes
31121,jueves
293,viernes
10998,viernes
12235,viernes
36094,viernes
9013,miércoles
11005,miércoles
59820,viernes
2924,viernes
177,lunes
38557,sábado
42087,sábado
13681,martes
34760,viernes
9946,miércoles
863,sábado
31582,viernes
125520,domingo
22267,miércoles
55123,domingo
5486,domingo
10411,viernes
41462,viernes
1718,viernes
28604,domingo
15506,lunes
20024,viernes
78256,miércoles
13787,sábado
54933,lunes
9684,viernes
9586,viernes
41638,martes
70801,domingo
33015,domingo
777,viernes
21887,viernes
5652,martes
19664,jueves
32331,viernes
76083,viernes
32628,lunes
32669,viernes
18161,viernes
31681,jueves
33666,jueves
32274,viernes
10402,viernes
497,viernes
1715,viernes
35118,viernes
42739,viernes
26162,miércoles
25188,domingo
15515,viernes
75888,jueves
1439,jueves
2277,viernes
10137,viernes
10387,jueves
49948,viernes
334,miércoles
30237,miércoles
50116,miércoles
46435,viernes
94260,lunes
22213,viernes
47070,lunes
36492,jueves
624,miércoles
26578,viernes
415072,miércoles
43103,jueves
43194,miércoles
9563,jueves
1850,miércoles
926,jueves
1213,sábado
10471,miércoles
10400,viernes
10397,sábado
20761,sábado
12524,sábado
28216,miércoles
36773,lunes
30814,jueves
10219,miércoles
3558,martes
104878,viernes
41276,miércoles
17908,viernes
10384,viernes
125317,miércoles
48233,sábado
10236,miércoles
71067,domingo
632,viernes
11851,viernes
5924,jueves
33734,viernes
14886,martes
26617,sábado
11900,miércoles
10493,viernes
16241,jueves
27632,jueves
22160,viernes
4460,lunes
9644,jueves
43455,lunes
13342,viernes
35119,viernes
21256,miércoles
14919,sábado
14040,viernes
75641,miércoles
17343,jueves
22692,martes
47620,viernes
2990,viernes
38775,martes
10831,sábado
21193,miércoles
33078,viernes
16672,sábado
10472,viernes
123277,lunes
79474,viernes
97805,viernes
53714,martes
21489,jueves
51392,miércoles
32600,miércoles
110479,miércoles
299121,miércoles
13005,viernes
65134,martes
121738,viernes
18681,sábado
75531,viernes
20468,viernes
14521,domingo
46835,sábado
10406,viernes
14741,miércoles
32015,domingo
1883,miércoles
2005,jueves
6279,jueves
11087,viernes
7305,viernes
24735,miércoles
9475,miércoles
8872,viernes
8873,viernes
11287,miércoles
9869,jueves
619,miércoles
9374,jueves
11259,viernes
8293,viernes
11068,viernes
1923,miércoles
10158,jueves
10206,viernes
11782,jueves
10086,viernes
9367,viernes
9876,viernes
10326,miércoles
16562,viernes
9609,miércoles
12143,miércoles
4234,jueves
9605,viernes
8374,viernes
29076,viernes
80471,viernes
49477,sábado
121940,viernes
28156,jueves
113096,miércoles
106837,martes
24349,miércoles
27841,miércoles
1907,viernes
15489,viernes
15655,viernes
68546,viernes
36210,martes
279444,viernes
77908,viernes
22342,martes
96484,viernes
30062,sábado
62463,jueves
25934,miércoles
101383,sábado
14181,viernes
10385,miércoles
2787,viernes
2069,viernes
61416,jueves
79515,viernes
14839,viernes
42186,sábado
28978,viernes
901,viernes
25010,viernes
36208,domingo
10098,viernes
18264,miércoles
291861,miércoles
33374,viernes
43368,martes
127602,martes
2155,viernes
11004,martes
25212,viernes
36048,viernes
139,viernes
210307,jueves
47816,miércoles
20682,viernes
25166,viernes
1831,viernes
10416,viernes
14271,viernes
4816,lunes
19958,jueves
28569,martes
2193,viernes
64871,miércoles
54575,domingo
11016,sábado
23020,viernes
54195,domingo
139058,lunes
20423,domingo
10839,sábado
36489,miércoles
24481,lunes
11296,viernes
61651,viernes
28172,jueves
57855,miércoles
28180,miércoles
14280,viernes
72086,viernes
149687,viernes
29478,domingo
28177,viernes
64166,domingo
73642,miércoles
2067,viernes
622,martes
110666,viernes
28463,miércoles
12186,viernes
20283,jueves
5693,viernes
287,miércoles
968,lunes
838,miércoles
16958,lunes
3114,martes
31938,miércoles
12501,martes
22650,martes
31618,viernes
42232,domingo
15873,miércoles
26928,viernes
68427,martes
25392,lunes
